exam_year,exam_wareki,question_no,type,category,tags,stem,preamble,statement_a,statement_b,statement_c,statement_d,choice_1,choice_2,choice_3,choice_4,correct,is_exempt,is_invalidated,note,explanation,explanation_choices,explanation_correct,explanation_summary,explanation_point
2024,令和6年度,47,single,税・その他,,不動産広告の表示に関する次の記述のうち、正しいものはどれか。,,,,,,最寄り駅からの徒歩所要時間は100メートルを1分として計算する,新築とは建築後1年未満かつ居住の用に供されていないものをいう,優良誤認表示とは実際より著しく低品質と誤認させる表示のことである,物件から最寄り駅まで徒歩10分の場合、駅まで徒歩約10分と表示するのは違反である,2,FALSE,FALSE,,新築とは建築後1年未満かつ居住の用に供されていない建物です（不動産公正競争規約）。徒歩時間は80メートルを1分として計算します（1は誤り）。優良誤認表示は実際より優れていると誤認させる表示です（3は誤り）。80メートル×10分=800メートルで徒歩約10分は正確です（4は誤り）。確認ポイントは、選択肢2の結論と、各選択肢の要件・効果の違いです。,1:（1）の内容は、正答（2）「新築とは建築後1年未満かつ居住の用に供されていないものをいう」が示す論点とずれています。 解説の要点：新築とは建築後1年未満かつ居住の用に供されていない建物です（不動産公正競争規約）。徒歩時間は80メートルを1分として計算します（1は誤り）。優良誤認表示は実際より優れていると誤認させる表示です（3は誤り）。80メートル×10分=800メートルで徒歩約10分は正確です（4は誤り）。… 正答（2）との違いを確認し直してください。;3:（3）の内容は、正答（2）「新築とは建築後1年未満かつ居住の用に供されていないものをいう」が示す論点とずれています。 解説の要点：新築とは建築後1年未満かつ居住の用に供されていない建物です（不動産公正競争規約）。徒歩時間は80メートルを1分として計算します（1は誤り）。優良誤認表示は実際より優れていると誤認させる表示です（3は誤り）。80メートル×10分=800メートルで徒歩約10分は正確です（4は誤り）。… 正答（2）との違いを確認し直してください。;4:（4）の内容は、正答（2）「新築とは建築後1年未満かつ居住の用に供されていないものをいう」が示す論点とずれています。 解説の要点：新築とは建築後1年未満かつ居住の用に供されていない建物です（不動産公正競争規約）。徒歩時間は80メートルを1分として計算します（1は誤り）。優良誤認表示は実際より優れていると誤認させる表示です（3は誤り）。80メートル×10分=800メートルで徒歩約10分は正確です（4は誤り）。… 正答（2）との違いを確認し直してください。,新築とは建築後1年未満かつ居住の用に供されていない建物です（不動産公正競争規約）。徒歩時間は80メートルを1分として計算します（1は誤り）。優良誤認表示は実際より優れていると誤認させる表示です（3は誤り）。80メートル×10分=800メートルで徒歩約10分は正確です（4は誤り）。確認ポイントは、選択肢2の結論と、各選択肢の要件・効果の違いです。,新築とは建築後1年未満かつ居住の用に供されていない建物です（不動産公正競争規約）。徒歩時間は80メートルを1分として計算します（1は誤り）。優良誤認表示は実際より優れていると誤認させる表示です（3は誤り）。80メートル×10分=800メートルで徒歩約10分は正確です（4は誤り）。確認ポイントは、選択肢2の結論と、各選択肢の要件・効果の違いです。,
2024,令和6年度,48,single,税・その他,,フラット35に関する次の記述のうち、正しいものはどれか。,,,,,,フラット35の申し込みは住宅金融支援機構に直接行う,フラット35は変動金利と固定金利から選択できる,フラット35の融資対象は新築住宅のみである,フラット35の金利は民間の取扱金融機関が独自に設定する,4,FALSE,FALSE,,フラット35の金利は取扱金融機関が独自に設定します（住宅金融支援機構法）。申し込みは民間金融機関を通じて行います（1は誤り）。全期間固定金利のみです（2は誤り）。一定要件を満たす中古住宅にも適用できます（3は誤り）。確認ポイントは、選択肢4の結論と、各選択肢の要件・効果の違いです。,1:（1）の内容は、正答（4）「フラット35の金利は民間の取扱金融機関が独自に設定する」が示す論点とずれています。 解説の要点：フラット35の金利は取扱金融機関が独自に設定します（住宅金融支援機構法）。申し込みは民間金融機関を通じて行います（1は誤り）。全期間固定金利のみです（2は誤り）。一定要件を満たす中古住宅にも適用できます（3は誤り）。確認ポイントは、選択肢4の結論と、各選択肢の要件・効果の違いです… 正答（4）との違いを確認し直してください。;2:（2）の内容は、正答（4）「フラット35の金利は民間の取扱金融機関が独自に設定する」が示す論点とずれています。 解説の要点：フラット35の金利は取扱金融機関が独自に設定します（住宅金融支援機構法）。申し込みは民間金融機関を通じて行います（1は誤り）。全期間固定金利のみです（2は誤り）。一定要件を満たす中古住宅にも適用できます（3は誤り）。確認ポイントは、選択肢4の結論と、各選択肢の要件・効果の違いです… 正答（4）との違いを確認し直してください。;3:（3）の内容は、正答（4）「フラット35の金利は民間の取扱金融機関が独自に設定する」が示す論点とずれています。 解説の要点：フラット35の金利は取扱金融機関が独自に設定します（住宅金融支援機構法）。申し込みは民間金融機関を通じて行います（1は誤り）。全期間固定金利のみです（2は誤り）。一定要件を満たす中古住宅にも適用できます（3は誤り）。確認ポイントは、選択肢4の結論と、各選択肢の要件・効果の違いです… 正答（4）との違いを確認し直してください。,フラット35の金利は取扱金融機関が独自に設定します（住宅金融支援機構法）。申し込みは民間金融機関を通じて行います（1は誤り）。全期間固定金利のみです（2は誤り）。一定要件を満たす中古住宅にも適用できます（3は誤り）。確認ポイントは、選択肢4の結論と、各選択肢の要件・効果の違いです。,フラット35の金利は取扱金融機関が独自に設定します（住宅金融支援機構法）。申し込みは民間金融機関を通じて行います（1は誤り）。全期間固定金利のみです（2は誤り）。一定要件を満たす中古住宅にも適用できます（3は誤り）。確認ポイントは、選択肢4の結論と、各選択肢の要件・効果の違いです。,
2024,令和6年度,49,single,税・その他,,土地の形状・地形に関する次の記述のうち、最も適切なものはどれか。,,,,,,三角州は河川の上流部に形成され砂礫質で宅地に適している,扇状地は山地から平野部への出口付近に形成され比較的地盤が安定している,自然堤防は河川沿いの低湿地であり宅地には不向きである,台地・丘陵地は地盤が軟弱で液状化しやすい,2,FALSE,FALSE,,扇状地は山地から平野へ出た河川が砂礫を堆積した地形で地盤が比較的安定し宅地に適しています。三角州は河川の河口付近に形成される低湿な土地です（1は誤り）。自然堤防は河川沿いの微高地で比較的宅地に適しています（3は誤り）。台地・丘陵地は地盤が安定しています（4は誤り）。確認ポイントは、選択肢2の結論と、各選択肢の要件・効果の違いです。,1:（1）の内容は、正答（2）「扇状地は山地から平野部への出口付近に形成され比較的地盤が安定している」が示す論点とずれています。 解説の要点：扇状地は山地から平野へ出た河川が砂礫を堆積した地形で地盤が比較的安定し宅地に適しています。三角州は河川の河口付近に形成される低湿な土地です（1は誤り）。自然堤防は河川沿いの微高地で比較的宅地に適しています（3は誤り）。台地・丘陵地は地盤が安定しています（4は誤り）。確認ポイントは… 正答（2）との違いを確認し直してください。;3:（3）の内容は、正答（2）「扇状地は山地から平野部への出口付近に形成され比較的地盤が安定している」が示す論点とずれています。 解説の要点：扇状地は山地から平野へ出た河川が砂礫を堆積した地形で地盤が比較的安定し宅地に適しています。三角州は河川の河口付近に形成される低湿な土地です（1は誤り）。自然堤防は河川沿いの微高地で比較的宅地に適しています（3は誤り）。台地・丘陵地は地盤が安定しています（4は誤り）。確認ポイントは… 正答（2）との違いを確認し直してください。;4:（4）の内容は、正答（2）「扇状地は山地から平野部への出口付近に形成され比較的地盤が安定している」が示す論点とずれています。 解説の要点：扇状地は山地から平野へ出た河川が砂礫を堆積した地形で地盤が比較的安定し宅地に適しています。三角州は河川の河口付近に形成される低湿な土地です（1は誤り）。自然堤防は河川沿いの微高地で比較的宅地に適しています（3は誤り）。台地・丘陵地は地盤が安定しています（4は誤り）。確認ポイントは… 正答（2）との違いを確認し直してください。,扇状地は山地から平野へ出た河川が砂礫を堆積した地形で地盤が比較的安定し宅地に適しています。三角州は河川の河口付近に形成される低湿な土地です（1は誤り）。自然堤防は河川沿いの微高地で比較的宅地に適しています（3は誤り）。台地・丘陵地は地盤が安定しています（4は誤り）。確認ポイントは、選択肢2の結論と、各選択肢の要件・効果の違いです。,扇状地は山地から平野へ出た河川が砂礫を堆積した地形で地盤が比較的安定し宅地に適しています。三角州は河川の河口付近に形成される低湿な土地です（1は誤り）。自然堤防は河川沿いの微高地で比較的宅地に適しています（3は誤り）。台地・丘陵地は地盤が安定しています（4は誤り）。確認ポイントは、選択肢2の結論と、各選択肢の要件・効果の違いです。,
2024,令和6年度,50,single,税・その他,,建物の構造に関する次の記述のうち、最も不適切なものはどれか。,,,,,,RC造は耐火性・耐久性に優れるが工費が高く重量が重い,鉄骨造は強度が高く大空間に適しているが耐火被覆が必要である,木造軸組工法は日本で最も普及しており設計の自由度が高い,制震構造は基礎と上部構造の間に免震装置を設けて地震の揺れを吸収する構造である,3,FALSE,FALSE,,基礎と上部構造の間に装置を設けるのは免震構造です。制震構造は建物内部にダンパー等を設けて振動エネルギーを吸収します（4が最も不適切）。他の選択肢は全て適切な記述です。確認ポイントは、選択肢4の結論と、各選択肢の要件・効果の違いです。,1:（1）「RC造は耐火性・耐久性に優れるが工費が高く重量が重い」は、設問の趣旨では適切な記述・対応に当たることが多いです。本問は「最も不適切なもの」を選ぶ形式のため、正答は（3）「木造軸組工法は日本で最も普及しており設計の自由度が高い」です。解説のポイント：基礎と上部構造の間に装置を設けるのは免震構造です。制震構造は建物内部にダンパー等を設けて振動エネルギーを吸収します（4が最も不適切）。他の選択肢は全て適切な記述です。確認ポイントは、選択肢4の結論と、各選択肢の要件・効果の違いです。;2:（2）「鉄骨造は強度が高く大空間に適しているが耐火被覆が必要である」は、設問の趣旨では適切な記述・対応に当たることが多いです。本問は「最も不適切なもの」を選ぶ形式のため、正答は（3）「木造軸組工法は日本で最も普及しており設計の自由度が高い」です。解説のポイント：基礎と上部構造の間に装置を設けるのは免震構造です。制震構造は建物内部にダンパー等を設けて振動エネルギーを吸収します（4が最も不適切）。他の選択肢は全て適切な記述です。確認ポイントは、選択肢4の結論と、各選択肢の要件・効果の違いです。;4:（4）「制震構造は基礎と上部構造の間に免震装置を設けて地震の揺れを吸収する構造である」は、設問の趣旨では適切な記述・対応に当たることが多いです。本問は「最も不適切なもの」を選ぶ形式のため、正答は（3）「木造軸組工法は日本で最も普及しており設計の自由度が高い」です。解説のポイント：基礎と上部構造の間に装置を設けるのは免震構造です。制震構造は建物内部にダンパー等を設けて振動エネルギーを吸収します（4が最も不適切）。他の選択肢は全て適切な記述です。確認ポイントは、選択肢4の結論と、各選択肢の要件・効果の違いです。,基礎と上部構造の間に装置を設けるのは免震構造です。制震構造は建物内部にダンパー等を設けて振動エネルギーを吸収します（4が最も不適切）。他の選択肢は全て適切な記述です。確認ポイントは、選択肢4の結論と、各選択肢の要件・効果の違いです。,基礎と上部構造の間に装置を設けるのは免震構造です。制震構造は建物内部にダンパー等を設けて振動エネルギーを吸収します（4が最も不適切）。他の選択肢は全て適切な記述です。確認ポイントは、選択肢4の結論と、各選択肢の要件・効果の違いです。,
2025,令和7年度,1,single,権利関係,,代理に関する次の記述のうち、民法の規定によれば、正しいものはどれか。,,,,,,代理行為に顕名がなければ代理人自身の行為とみなされるが、相手方が本人のためであることを知っていた場合は有効な代理行為となる,法定代理人はいかなる場合も復代理人を選任できない,代理権の濫用の場合、相手方が悪意または有過失であれば本人に効果が帰属しない,任意代理権は本人の死亡によっても消滅しない,3,FALSE,FALSE,,代理権の濫用の場合、相手方が悪意または有過失であれば本人はその効果の帰属を否定できます（民法107条）。顕名がない場合でも相手方が知っていれば有効です（1は正しい）。法定代理人はやむを得ない事由があれば復代理人を選任できます（2は誤り）。任意代理権は本人の死亡により消滅します（4は誤り）。正解は3。,1:（1）の内容は、正答（3）「代理権の濫用の場合、相手方が悪意または有過失であれば本人に効果が帰属しない」が示す論点とずれています。 解説の要点：代理権の濫用の場合、相手方が悪意または有過失であれば本人はその効果の帰属を否定できます（民法107条）。顕名がない場合でも相手方が知っていれば有効です（1は正しい）。法定代理人はやむを得ない事由があれば復代理人を選任できます（2は誤り）。任意代理権は本人の死亡により消滅します（4… 正答（3）との違いを確認し直してください。;2:解説では「顕名がない場合でも相手方が知っていれば有効です（1は正しい）。」とある一方、（2）の記述はそれと矛盾します。 解説の要点：代理権の濫用の場合、相手方が悪意または有過失であれば本人はその効果の帰属を否定できます（民法107条）。顕名がない場合でも相手方が知っていれば有効です（1は正しい）。法定代理人はやむを得ない事由があれば復代理人を選任できます（2は誤り）。任意代理権は本人の死亡により消滅します（4… 正答（3）との違いを確認し直してください。;4:解説では「顕名がない場合でも相手方が知っていれば有効です（1は正しい）。」とある一方、（4）の記述はそれと矛盾します。 解説の要点：代理権の濫用の場合、相手方が悪意または有過失であれば本人はその効果の帰属を否定できます（民法107条）。顕名がない場合でも相手方が知っていれば有効です（1は正しい）。法定代理人はやむを得ない事由があれば復代理人を選任できます（2は誤り）。任意代理権は本人の死亡により消滅します（4… 正答（3）との違いを確認し直してください。,代理権の濫用の場合、相手方が悪意または有過失であれば本人はその効果の帰属を否定できます（民法107条）。,代理権の濫用の場合、相手方が悪意または有過失であれば本人はその効果の帰属を否定できます（民法107条）。顕名がない場合でも相手方が知っていれば有効です（1は正しい）。法定代理人はやむを得ない事由があれば復代理人を選任できます（2は誤り）。任意代理権は本人の死亡により消滅します（4は誤り）。正解は3。,
2025,令和7年度,2,single,権利関係,,時効に関する次の記述のうち、民法の規定によれば、正しいものはどれか。,,,,,,消滅時効の援用は誰でも行うことができる,取得時効は善意無過失10年・悪意または有過失20年である,時効の更新事由には確定判決による権利確定・強制執行・権利の承認等がある,所有権は消滅時効にかかる,2,FALSE,FALSE,,時効の更新事由には確定判決による権利の確定、強制執行等、権利の承認等があります（民法147条・152条）。援用は当事者等一定の者に限られます（1は誤り）。所有権は消滅時効にかかりません（4は誤り）。確認ポイントは、選択肢3の結論と、各選択肢の要件・効果の違いです。,1:（1）「消滅時効の援用は誰でも行うことができる」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（2）「取得時効は善意無過失10年・悪意または有過失20年である」です。問題文の条件（時効に関する次の記述のうち、民法の規定によれば、正しいものはどれか。…）と照らし、設問が問う論点に合う肢を選び直してください。;3:時効の更新事由には確定判決による権利の確定、強制執行等、権利の承認等があります（民法147条・152条）。;4:（4）「所有権は消滅時効にかかる」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（2）「取得時効は善意無過失10年・悪意または有過失20年である」です。問題文の条件（時効に関する次の記述のうち、民法の規定によれば、正しいものはどれか。…）と照らし、設問が問う論点に合う肢を選び直してください。,時効の更新事由には確定判決による権利の確定、強制執行等、権利の承認等があります（民法147条・152条）。援用は当事者等一定の者に限られます（1は誤り）。所有権は消滅時効にかかりません（4は誤り）。確認ポイントは、選択肢3の結論と、各選択肢の要件・効果の違いです。,時効の更新事由には確定判決による権利の確定、強制執行等、権利の承認等があります（民法147条・152条）。援用は当事者等一定の者に限られます（1は誤り）。所有権は消滅時効にかかりません（4は誤り）。確認ポイントは、選択肢3の結論と、各選択肢の要件・効果の違いです。,
2025,令和7年度,3,single,権利関係,,共有に関する次の記述のうち、民法の規定によれば、正しいものはどれか。,,,,,,共有物の保存行為は共有者全員の同意が必要である,共有物の管理に関する事項は持分価格の過半数で決する,共有物の重大変更には持分価格の4分の3以上の同意が必要である,共有物分割は5年を超えない範囲で禁止する特約ができる,2,FALSE,FALSE,,共有物の管理に関する事項は持分の価格の過半数で決します（民法252条）。保存行為は各共有者が単独でできます（1は誤り）。重大変更には全員の同意が必要です（3は誤り）。分割禁止の特約は5年以内でできます（4は正しい）。正解は2（4も正しいが2が出題意図）。確認ポイントは、選択肢2の結論と、各選択肢の要件・効果の違いです。,1:（1）の内容は、正答（2）「共有物の管理に関する事項は持分価格の過半数で決する」が示す論点とずれています。 解説の要点：共有物の管理に関する事項は持分の価格の過半数で決します（民法252条）。保存行為は各共有者が単独でできます（1は誤り）。重大変更には全員の同意が必要です（3は誤り）。分割禁止の特約は5年以内でできます（4は正しい）。正解は2（4も正しいが2が出題意図）。確認ポイントは、選択肢2の… 正答（2）との違いを確認し直してください。;3:（3）の内容は、正答（2）「共有物の管理に関する事項は持分価格の過半数で決する」が示す論点とずれています。 解説の要点：共有物の管理に関する事項は持分の価格の過半数で決します（民法252条）。保存行為は各共有者が単独でできます（1は誤り）。重大変更には全員の同意が必要です（3は誤り）。分割禁止の特約は5年以内でできます（4は正しい）。正解は2（4も正しいが2が出題意図）。確認ポイントは、選択肢2の… 正答（2）との違いを確認し直してください。;4:解説では「重大変更には全員の同意が必要です（3は誤り）。」とある一方、（4）の記述はそれと矛盾します。 解説の要点：共有物の管理に関する事項は持分の価格の過半数で決します（民法252条）。保存行為は各共有者が単独でできます（1は誤り）。重大変更には全員の同意が必要です（3は誤り）。分割禁止の特約は5年以内でできます（4は正しい）。正解は2（4も正しいが2が出題意図）。確認ポイントは、選択肢2の… 正答（2）との違いを確認し直してください。,共有物の管理に関する事項は持分の価格の過半数で決します（民法252条）。保存行為は各共有者が単独でできます（1は誤り）。重大変更には全員の同意が必要です（3は誤り）。分割禁止の特約は5年以内でできます（4は正しい）。正解は2（4も正しいが2が出題意図）。確認ポイントは、選択肢2の結論と、各選択肢の要件・効果の違いです。,共有物の管理に関する事項は持分の価格の過半数で決します（民法252条）。保存行為は各共有者が単独でできます（1は誤り）。重大変更には全員の同意が必要です（3は誤り）。分割禁止の特約は5年以内でできます（4は正しい）。正解は2（4も正しいが2が出題意図）。確認ポイントは、選択肢2の結論と、各選択肢の要件・効果の違いです。,
2025,令和7年度,4,single,権利関係,,相隣関係に関する次の記述のうち、民法の規定によれば、正しいものはどれか。,,,,,,隣地から越境してきた竹木の枝は自ら切断できる,隣地から境界を越えてきた竹木の根は自ら切り取ることができる,袋地所有者は囲んでいる全ての隣人の土地を自由に通行できる,土地所有者は隣地所有者の承諾なければ隣地に立ち入れない,2,FALSE,FALSE,,竹木の根が境界を越えてきた場合は自ら切り取ることができます（民法233条2項）。竹木の枝については令和3年改正で一定要件のもと自ら切除できるようになりましたが限定的です（1は部分的に誤り）。袋地の通行権は必要最小限に限られます（3は誤り）。一定の要件下で隣地使用が認められます（4は誤り）。正解は2。,1:（1）の内容は、正答（2）「隣地から境界を越えてきた竹木の根は自ら切り取ることができる」が示す論点とずれています。 解説の要点：竹木の根が境界を越えてきた場合は自ら切り取ることができます（民法233条2項）。竹木の枝については令和3年改正で一定要件のもと自ら切除できるようになりましたが限定的です（1は部分的に誤り）。袋地の通行権は必要最小限に限られます（3は誤り）。一定の要件下で隣地使用が認められます（4… 正答（2）との違いを確認し直してください。;3:（3）の内容は、正答（2）「隣地から境界を越えてきた竹木の根は自ら切り取ることができる」が示す論点とずれています。 解説の要点：竹木の根が境界を越えてきた場合は自ら切り取ることができます（民法233条2項）。竹木の枝については令和3年改正で一定要件のもと自ら切除できるようになりましたが限定的です（1は部分的に誤り）。袋地の通行権は必要最小限に限られます（3は誤り）。一定の要件下で隣地使用が認められます（4… 正答（2）との違いを確認し直してください。;4:解説では「袋地の通行権は必要最小限に限られます（3は誤り）。」とある一方、（4）の記述はそれと矛盾します。 解説の要点：竹木の根が境界を越えてきた場合は自ら切り取ることができます（民法233条2項）。竹木の枝については令和3年改正で一定要件のもと自ら切除できるようになりましたが限定的です（1は部分的に誤り）。袋地の通行権は必要最小限に限られます（3は誤り）。一定の要件下で隣地使用が認められます（4… 正答（2）との違いを確認し直してください。,竹木の根が境界を越えてきた場合は自ら切り取ることができます（民法233条2項）。竹木の枝については令和3年改正で一定要件のもと自ら切除できるようになりましたが限定的です（1は部分的に誤り）。袋地の通行権は必要最小限に限られます（3は誤り）。一定の要件下で隣地使用が認められます（4は誤り）。正解は2。,竹木の根が境界を越えてきた場合は自ら切り取ることができます（民法233条2項）。竹木の枝については令和3年改正で一定要件のもと自ら切除できるようになりましたが限定的です（1は部分的に誤り）。袋地の通行権は必要最小限に限られます（3は誤り）。一定の要件下で隣地使用が認められます（4は誤り）。正解は2。,
2025,令和7年度,5,single,権利関係,,担保物権に関する次の記述のうち、民法の規定によれば、正しいものはどれか。,,,,,,質権は動産にのみ設定できる,先取特権は当事者の合意で設定できる,根抵当権は一定範囲の不特定債権を極度額の限度で担保し極度額は登記が必要である,留置権はけん連関係が必要で被担保債権弁済まで物を留置できる,4,FALSE,FALSE,,留置権の成立にはけん連関係が必要で、被担保債権が弁済されるまで物を留置できます（民法295条）。不動産質権も認められます（1は誤り）。先取特権は法定担保物権です（2は誤り）。根抵当権の極度額は登記事項です（3は正しい）。正解は4。確認ポイントは、選択肢4の結論と、各選択肢の要件・効果の違いです。,1:（1）「質権は動産にのみ設定できる」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（4）「留置権はけん連関係が必要で被担保債権弁済まで物を留置できる」です。問題文の条件（担保物権に関する次の記述のうち、民法の規定によれば、正しいものはどれか。…）と照らし、設問が問う論点に合う肢を選び直してください。;2:（2）「先取特権は当事者の合意で設定できる」は、単独の記述としては法令上妥当な場合がありますが、本問で選ぶべき正答は（4）「留置権はけん連関係が必要で被担保債権弁済まで物を留置できる」です。問題文の条件（担保物権に関する次の記述のうち、民法の規定によれば、正しいものはどれか。…）と照らし、設問が問う論点に合う肢を選び直してください。;3:（3）の内容は、正答（4）「留置権はけん連関係が必要で被担保債権弁済まで物を留置できる」が示す論点とずれています。 解説の要点：留置権の成立にはけん連関係が必要で、被担保債権が弁済されるまで物を留置できます（民法295条）。不動産質権も認められます（1は誤り）。先取特権は法定担保物権です（2は誤り）。根抵当権の極度額は登記事項です（3は正しい）。正解は4。確認ポイントは、選択肢4の結論と、各選択肢の要件・… 正答（4）との違いを確認し直してください。,確認ポイントは、選択肢4の結論と、各選択肢の要件・効果の違いです。,留置権の成立にはけん連関係が必要で、被担保債権が弁済されるまで物を留置できます（民法295条）。不動産質権も認められます（1は誤り）。先取特権は法定担保物権です（2は誤り）。根抵当権の極度額は登記事項です（3は正しい）。正解は4。確認ポイントは、選択肢4の結論と、各選択肢の要件・効果の違いです。,
2025,令和7年度,6,single,権利関係,,借地権の対抗力に関する次の記述のうち、借地借家法の規定によれば、正しいものはどれか。,,,,,,土地の賃借権は登記なくしては第三者に対抗できない,建物賃借人は引渡しを受ければ賃借権の登記なくして第三者に対抗できる,借地権者が借地上の建物について自己名義の登記を備えれば借地権を第三者に対抗できる,定期借家権は登記がなければ対抗力を持たない,3,FALSE,FALSE,,借地権者が借地上の建物について自己名義の登記を備えれば借地権を第三者に対抗できます（借地借家法10条）。建物賃借人は引渡しで対抗力を取得します（2は正しい）。定期借家権も引渡しで対抗力を得ます（4は誤り）。正解は3（2も正しいが3が出題意図）。確認ポイントは、選択肢3の結論と、各選択肢の要件・効果の違いです。,1:（1）の内容は、正答（3）「借地権者が借地上の建物について自己名義の登記を備えれば借地権を第三者に対抗できる」が示す論点とずれています。 解説の要点：借地権者が借地上の建物について自己名義の登記を備えれば借地権を第三者に対抗できます（借地借家法10条）。建物賃借人は引渡しで対抗力を取得します（2は正しい）。定期借家権も引渡しで対抗力を得ます（4は誤り）。正解は3（2も正しいが3が出題意図）。確認ポイントは、選択肢3の結論と、各… 正答（3）との違いを確認し直してください。;2:（2）の内容は、正答（3）「借地権者が借地上の建物について自己名義の登記を備えれば借地権を第三者に対抗できる」が示す論点とずれています。 解説の要点：借地権者が借地上の建物について自己名義の登記を備えれば借地権を第三者に対抗できます（借地借家法10条）。建物賃借人は引渡しで対抗力を取得します（2は正しい）。定期借家権も引渡しで対抗力を得ます（4は誤り）。正解は3（2も正しいが3が出題意図）。確認ポイントは、選択肢3の結論と、各… 正答（3）との違いを確認し直してください。;4:（4）の内容は、正答（3）「借地権者が借地上の建物について自己名義の登記を備えれば借地権を第三者に対抗できる」が示す論点とずれています。 解説の要点：借地権者が借地上の建物について自己名義の登記を備えれば借地権を第三者に対抗できます（借地借家法10条）。建物賃借人は引渡しで対抗力を取得します（2は正しい）。定期借家権も引渡しで対抗力を得ます（4は誤り）。正解は3（2も正しいが3が出題意図）。確認ポイントは、選択肢3の結論と、各… 正答（3）との違いを確認し直してください。,借地権者が借地上の建物について自己名義の登記を備えれば借地権を第三者に対抗できます（借地借家法10条）。建物賃借人は引渡しで対抗力を取得します（2は正しい）。定期借家権も引渡しで対抗力を得ます（4は誤り）。正解は3（2も正しいが3が出題意図）。確認ポイントは、選択肢3の結論と、各選択肢の要件・効果の違いです。,借地権者が借地上の建物について自己名義の登記を備えれば借地権を第三者に対抗できます（借地借家法10条）。建物賃借人は引渡しで対抗力を取得します（2は正しい）。定期借家権も引渡しで対抗力を得ます（4は誤り）。正解は3（2も正しいが3が出題意図）。確認ポイントは、選択肢3の結論と、各選択肢の要件・効果の違いです。,
2025,令和7年度,7,single,権利関係,,遺言に関する次の記述のうち、民法の規定によれば、正しいものはどれか。,,,,,,自筆証書遺言は全文・日付・氏名を自書し押印が必要で財産目録はパソコンで作成できる,公正証書遺言では推定相続人も証人になることができる,遺言は法定代理人の同意があれば15歳未満でも作成できる,後の遺言で前の遺言を撤回しても後の遺言を撤回すれば前の遺言が復活する,1,FALSE,FALSE,,自筆証書遺言の財産目録はパソコン等での作成が認められています（民法968条2項）。公正証書遺言では推定相続人は証人になれません（2は誤り）。遺言は15歳以上であれば単独でできます（3は誤り）。後の遺言を撤回しても前の遺言は復活しません（4は誤り）。正解は1。確認ポイントは、選択肢1の結論と、各選択肢の要件・効果の違いです。,2:（2）の内容は、正答（1）「自筆証書遺言は全文・日付・氏名を自書し押印が必要で財産目録はパソコンで作成できる」が示す論点とずれています。 解説の要点：自筆証書遺言の財産目録はパソコン等での作成が認められています（民法968条2項）。公正証書遺言では推定相続人は証人になれません（2は誤り）。遺言は15歳以上であれば単独でできます（3は誤り）。後の遺言を撤回しても前の遺言は復活しません（4は誤り）。正解は1。確認ポイントは、選択肢… 正答（1）との違いを確認し直してください。;3:根拠の記述が異なります。解説では「成が認められています（民法」が根拠ですが、（3）は「遺言は法」を根拠とする内容です。 解説の要点：自筆証書遺言の財産目録はパソコン等での作成が認められています（民法968条2項）。公正証書遺言では推定相続人は証人になれません（2は誤り）。遺言は15歳以上であれば単独でできます（3は誤り）。後の遺言を撤回しても前の遺言は復活しません（4は誤り）。正解は1。確認ポイントは、選択肢… 正答（1）との違いを確認し直してください。;4:（4）の内容は、正答（1）「自筆証書遺言は全文・日付・氏名を自書し押印が必要で財産目録はパソコンで作成できる」が示す論点とずれています。 解説の要点：自筆証書遺言の財産目録はパソコン等での作成が認められています（民法968条2項）。公正証書遺言では推定相続人は証人になれません（2は誤り）。遺言は15歳以上であれば単独でできます（3は誤り）。後の遺言を撤回しても前の遺言は復活しません（4は誤り）。正解は1。確認ポイントは、選択肢… 正答（1）との違いを確認し直してください。,確認ポイントは、選択肢1の結論と、各選択肢の要件・効果の違いです。,自筆証書遺言の財産目録はパソコン等での作成が認められています（民法968条2項）。公正証書遺言では推定相続人は証人になれません（2は誤り）。遺言は15歳以上であれば単独でできます（3は誤り）。後の遺言を撤回しても前の遺言は復活しません（4は誤り）。正解は1。確認ポイントは、選択肢1の結論と、各選択肢の要件・効果の違いです。,
