legacy_kind,legacy_slug,target_url
glossary,nochi-tenyo,/terms/g-74fe119b398c7736.html
glossary,nougyou-seisan,/terms/g-6439deebb85fdffe.html
glossary,reins,/terms/g-a7dcf3fec4f62821.html
glossary,reins-touroku-jiki,/terms/g-18d785e09aab7a27.html
glossary,rekinen-kazei,/terms/g-35a67706ac182755.html
glossary,rekishi-fuchi,/terms/g-8d0d9c98ee9e23f4.html
glossary,rentai-saimu,/terms/g-8329c8328f20a367.html
glossary,renzai,/terms/g-40b057bbc89e9f8d.html
glossary,rinkai-setchi,/terms/g-e0d770014a0d97c4.html
glossary,ryouchi-toku,/terms/g-a3518e11f9dc645f.html
glossary,ryuuchi-seinin,/terms/g-a0297426e05d7ebd.html
glossary,sagi-kyoho,/terms/g-21f18af32e251517.html
glossary,saiken-joto,/terms/g-24a29df255ad1e3f.html
glossary,saikensha-daiiiken,/terms/g-6e6488ba0cb58a5d.html
glossary,saimu-furikoh,/terms/g-589887d5198afc23.html
glossary,saimu-hikiuke,/terms/g-674d4ea97b7bfdff.html
glossary,sanzenman-kojo,/terms/g-9fd3cf3c5afa2232.html
glossary,sashiosae-kyosei,/terms/g-4ba08223c6369c8d.html
glossary,seigen,/terms/g-1077e6b1aad08257.html
glossary,seigen-kaburan,/terms/g-fb98848b40f4f252.html
glossary,sennin-baikai,/terms/g-0eb0a8f00da461a0.html
glossary,senyu,/terms/g-2d8fc6e2a31fea07.html
glossary,senyu-kaishu,/terms/g-c5529c52ede78b56.html
glossary,senzoku-sennin-baikai,/terms/g-0baf1e2865a4dc31.html
glossary,shakuchi,/terms/g-987ef3674a52d355.html
glossary,shakuchi-chinju,/terms/g-c37264bc5609da04.html
glossary,shakuchiken,/terms/g-c3bd4b04e55dc594.html
glossary,shakuchiken-itiji,/terms/g-f0c6d44553863014.html
glossary,shichi-sakidori,/terms/g-f1760dacd04969e7.html
glossary,shigaichi-kuiki,/terms/g-039356c740321540.html
glossary,shiin-zoyo,/terms/g-acf341a03f3dcfbf.html
glossary,shikibukken,/terms/g-5a3f8c058f9b7885.html
glossary,shikibun,/terms/g-a9dab7a0d07ea799.html
glossary,shikikin-reikin,/terms/g-0f0cc9495ae4fb96.html
glossary,shinetsei-seiri,/terms/g-398f365a7b497a0a.html
glossary,shintaku,/terms/g-88d739cb36602345.html
glossary,shisan-hyouka-chika,/terms/g-6953d54d15b15c72.html
glossary,shisan-jojo-kisan,/terms/g-91d42b92a4554abc.html
glossary,shisan-keisan-kiso,/terms/g-caf32e336f74857d.html
glossary,shisan-sisan-kojyo,/terms/g-f3b6adcfc530c244.html
glossary,shisanzei-kojogaku,/terms/g-c579d0ef07072bff.html
glossary,shiyou-taishaku,/terms/g-e14ef5eea034efa9.html
glossary,shizen-hogo-kuiki,/terms/g-8fc2a4393c7234bb.html
glossary,shohi-zei-fudosan,/terms/g-77d57da9ba54224c.html
glossary,shohi-zei-keisan,/terms/g-320c274b5d1215cd.html
glossary,shokibo-takuchi,/terms/g-7973c705da166476.html
glossary,shoumetsu-jiko,/terms/g-e44e50bb789c9ca1.html
glossary,shoyuken,/terms/g-1d8daffb24786a30.html
glossary,shuppatsu-jiko,/terms/g-e4668b0b08647c31.html
glossary,shutoku-jiki-kazei,/terms/g-7825ff19ebc6e941.html
glossary,shutokuhi,/terms/g-0447c307f5df85c8.html
glossary,shutsudan-bunseki,/terms/g-10b987d786d55fa0.html
glossary,shuuzen-jourei,/terms/g-c59d6cd230427fd3.html
glossary,shuyoukaidou-setback,/terms/g-5bbad40f39d6c683.html
glossary,shuzai-ninyou,/terms/g-215e1bf24ea045e7.html
glossary,sogo-kazei,/terms/g-f4395d989d20126b.html
glossary,sonbai-yotei,/terms/g-a6fa4a5ca911c608.html
glossary,songai-baisho,/terms/g-db07237a84258226.html
glossary,sorin-kankei,/terms/g-58f5bfa3258ce7db.html
glossary,souzoku,/terms/g-7f59d6b5d59b21a2.html
glossary,souzoku-hoki,/terms/g-03041f146711f615.html
glossary,souzoku-kiso-kojo,/terms/g-8b6f497961604256.html
glossary,souzoku-zeikin,/terms/g-fd53a4e423608126.html
glossary,souzokuji-seisan,/terms/g-1b432f2387e79365.html
glossary,sozoku-mokuhyou,/terms/g-7f59d6b5d59b21a2.html
glossary,taika-kenchikubutsu,/terms/g-94324be8e7e9500b.html
glossary,taikaku-jogen,/terms/g-b05e90f768280e87.html
glossary,tainou-koui,/terms/g-24f391c98752d7e2.html
glossary,tajinbutsu-baibai,/terms/g-9daf78a101355269.html
glossary,takken-shuninsha,/terms/g-79fec34931f8060d.html
glossary,takkenshi,/terms/g-7ea122b7ef0561a7.html
glossary,takuchi-tatemono-teigi,/terms/g-d3b82297165f891d.html
glossary,takuchi-zosei-kuiki,/terms/g-f912b0067daa56cc.html
glossary,tanjun-shonin,/terms/g-bf0f9a25c9421505.html
glossary,teiki-chintaishaku,/terms/g-40728d6c58123a28.html
glossary,teiki-jouhou-teikyou,/terms/g-0aaf06aa75e83f66.html
glossary,teito,/terms/g-05580dfcc11f9ae0.html
glossary,teito-jikko,/terms/g-3978c165ac9283d1.html
glossary,teito-junni,/terms/g-6be9388b5c9f6a26.html
glossary,teito-settei-keiyaku,/terms/g-41ac371ad1832551.html
glossary,tentaishaku,/terms/g-4c48c03b3911db32.html
glossary,tentatsu-matagas,/terms/g-ff5a1d1378e6c50d.html
glossary,tetsuke,/terms/g-f98428062dfa132a.html
glossary,tetsukekin-hozen,/terms/g-f98428062dfa132a.html
glossary,tochi-saiken,/terms/g-068e91320968e091.html
glossary,toki-reitenzei,/terms/g-59719fefc6251532.html
glossary,tokubetsu-yoto-chiku,/terms/g-429a3d2e65f7ade4.html
glossary,tokurei-jouto,/terms/g-cfa236bde7ad0e24.html
glossary,tokushu-kenchikubutsu,/terms/g-6e185ec9d9cbc602.html
glossary,tokutei-denkijou,/terms/g-92444bd29bc727aa.html
glossary,tokutei-gaiku,/terms/g-4887e418fdffbbd9.html
glossary,tokutei-kenchiku,/terms/g-a138c18964842234.html
glossary,tokutei-morido,/terms/g-75f69958dfcde92e.html
glossary,tokutei-shiro-shisan,/terms/g-45d78f616cf46369.html
glossary,tokutei-yoto-seigen,/terms/g-45d78f616cf46369.html
glossary,tokuyaku-seigen,/terms/g-33e41dbe5f50affd.html
glossary,torihiki-daicho,/terms/g-91d1a7b439084844.html
glossary,toroku,/terms/g-7a28bad819f8f5e5.html
glossary,toroku-iten,/terms/g-a67886f0a0d92e92.html
glossary,toroku-menkyo-kazei-hyojun,/terms/g-41002b8feda03bc3.html
glossary,toroku-menkyo-keigen,/terms/g-132ca12b140a9a98.html
glossary,toshi,/terms/g-5cccc26b5d098864.html
glossary,toshi-keikaku-kettei,/terms/g-698d90e34f7c5ecf.html
glossary,toshi-keikaku-zei,/terms/g-404d238d0fae2ff2.html
glossary,toshikeikaku-jigyo,/terms/g-755c7f3f3f292027.html
glossary,toshishisetsu,/terms/g-269873813beae0b5.html
glossary,toukei-taisaku,/terms/g-e5775c890fcb3c88.html
glossary,touki,/terms/g-0cd3cd4a768dafcf.html
glossary,tsuikyuko,/terms/g-dbb250a06b656e9c.html
glossary,tsunami-takashio,/terms/g-c1b8659b0b7befbe.html
glossary,ukeoi-inin,/terms/g-84b2d7b1c3ea3b2d.html
glossary,warihukehanbai,/terms/g-10b5229333622952.html
glossary,yigon,/terms/g-a6ce6f0d1e8e56eb.html
glossary,yoseki,/terms/g-7b001f5d40fc8e60.html
glossary,yosen-ronten,/terms/g-73494436c7f6f43d.html
glossary,yoto,/terms/g-48bef6946697c1c6.html
glossary,yoto-chiiki-shurui,/terms/g-c662c6d62dbea978.html
glossary,yoto-henko,/terms/g-10c708b4ed75f565.html
glossary,yusen-bensai,/terms/g-26e3f97a34907b57.html
glossary,yuusen-jounin,/terms/g-8fb98ecf96daa08b.html
glossary,zengo-kashitsu,/terms/g-04f06c2ad697a161.html
glossary,zoki-joto-kazei,/terms/g-5f833eca18b46742.html
glossary,zosaku-kaitori,/terms/g-bb7ffbe3a9901688.html
glossary,zoyo-minpo,/terms/g-dcf022631cf3c083.html
glossary,zoyo-zei,/terms/g-6629f9e932759d12.html
